,objid,u,g,r,i,z,redshift
8668,1237648722847400014,19.620160000000002,17.6985,16.7247,16.33028,15.996379999999998,0.1236353
47792,1237674651002929238,19.5732,19.1457,18.83486,18.64767,18.76362,0.15369000000000002
26673,1237662267539456483,19.809910000000002,18.13111,17.420070000000003,17.04932,16.76083,0.49607520000000005
33800,1237665015239999626,19.498479999999997,17.89619,17.209570000000003,16.85823,16.60984,0.149327
25121,1237661851466530894,19.08713,18.116220000000002,17.81966,17.27357,17.19397,0.11207429999999999
45341,1237667783358939283,18.895570000000003,17.77063,17.26521,16.953529999999997,16.81223,0.1067731
16307,1237659131676786792,19.29329,18.119629999999997,17.633760000000002,17.28598,17.10681,0.10593530000000001
30296,1237661966891155527,18.91019,17.37313,16.48089,16.03588,15.66811,0.1016186
42000,1237667782831898664,19.26063,18.09382,17.5805,17.23544,17.09509,0.141982
49639,1237668292300963899,19.3552,18.0146,17.46852,17.091829999999998,16.90152,0.11009360000000001
48831,1237670965384446100,19.52593,17.856720000000003,16.8113,16.36424,16.01913,0.137595
40134,1237665129619980417,19.6877,18.91686,18.34271,17.8479,17.68105,0.2018006
42063,1237667253468004479,18.69545,17.65113,17.089560000000002,16.75591,16.55844,0.1589289
48443,1237667911671873656,19.01577,17.74851,17.06019,16.631529999999998,16.33537,0.1194153
40666,1237665103282634872,19.66882,19.30699,18.98118,18.98209,18.98692,0.23641020000000004
19153,1237660637073047633,18.4494,16.38406,15.367579999999998,14.90347,14.53995,0.11207149999999999
10731,1237654399151112371,19.29845,18.075029999999998,17.297620000000002,16.85859,16.61926,0.15148570000000003
48757,1237668350821531783,18.90285,17.75115,17.139670000000002,16.734779999999997,16.552210000000002,0.1429849
45995,1237668331489525926,19.31104,18.08462,17.43496,17.02861,16.82657,0.1076816
743,1237648703514869875,18.929579999999998,16.90914,15.78403,15.315539999999999,14.937970000000002,0.13156400000000001
49486,1237679255737270333,19.20489,17.314,16.34874,15.92871,15.57426,0.10372519999999999
47579,1237671127515857041,18.74335,17.02577,16.1564,15.742370000000001,15.43014,0.1062372
34269,1237663716017373332,20.03494,18.91495,18.21585,17.76289,17.56522,0.1123341
46847,1237674602139484335,19.692239999999998,18.40009,17.71455,17.314429999999998,17.07403,0.1359128
14622,1237661064412135540,19.27337,18.06866,17.46211,17.051579999999998,16.80505,0.1097088
45803,1237667430100107419,19.11889,17.12667,16.13775,15.72541,15.34796,0.1105423
9725,1237656241698898275,19.067999999999998,17.79285,17.22139,16.865270000000002,16.64104,0.1283884
2480,1237648674532491713,18.848770000000002,17.62764,17.04583,16.64065,16.425539999999998,0.10704649999999999
31337,1237665227304206571,19.01077,17.29162,16.28934,15.845939999999999,15.5109,0.1363443
38290,1237667549804232735,18.54169,16.53724,15.47277,15.036539999999999,14.65518,0.1109213
17067,1237660635988885601,19.57261,18.90746,18.3417,18.0285,17.94939,0.2247118
23709,1237661085880615268,19.349,17.94246,17.17967,16.75395,16.427529999999997,0.1098884
40301,1237667735584374835,19.05837,17.91958,17.34615,17.05002,16.83452,0.1092049
24640,1237662199893393588,20.06469,19.31979,18.83096,18.495,18.48658,0.20155510000000001
28778,1237663547978154218,19.80476,19.05465,18.79514,18.62484,18.52998,0.1503392
12969,1237658206121820166,18.84289,17.42417,16.548579999999998,16.068170000000002,15.80616,0.16836099999999998
37495,1237663916261573055,19.34906,18.34068,17.71329,17.31618,17.12576,0.162159
16668,1237660584445083900,19.17655,17.62197,16.88038,16.47684,16.22192,0.1034991
32026,1237664093439787236,19.200429999999997,17.3714,16.43303,16.03077,15.7102,0.1001012
13120,1237657774999470482,19.28827,17.83381,17.023320000000002,16.58762,16.2862,0.11942550000000002
3283,1237650371554508980,19.38854,18.085379999999997,17.323439999999998,16.91171,16.639229999999998,0.10262730000000002
24203,1237662193451860095,19.42931,18.35075,17.823320000000002,17.49825,17.32528,0.1297946
3080,1237650369408794793,19.38734,17.44977,16.507179999999998,16.08099,15.753639999999999,0.10722539999999998
46768,1237667914349674635,18.207539999999998,16.18487,15.124920000000001,14.69585,14.35245,0.1148867
23089,1237661387064279159,19.056639999999998,17.83896,17.02502,16.59579,16.31093,0.14681870000000002
49558,1237671142556368967,19.45362,18.135579999999997,17.479029999999998,17.08265,16.8663,0.1287707
15222,1237657851233828899,18.6515,17.91447,17.69324,17.44387,17.41379,0.10243189999999999
36924,1237665429704278113,19.53415,18.27955,17.74137,17.37771,17.21423,0.118432
42331,1237667111725301931,18.14301,16.89594,16.18196,15.72984,15.41681,0.1046345
5366,1237651755085988004,19.16413,18.350270000000002,17.76734,17.396379999999997,17.20328,0.2159545
18718,1237660634927661062,19.00465,16.88644,15.85086,15.411660000000001,15.09043,0.11206780000000001
38661,1237667211064770732,18.67495,16.82845,15.94375,15.545029999999999,15.226339999999999,0.107797
34951,1237665564998959263,19.09972,17.15522,16.14211,15.71911,15.38515,0.11759769999999999
30087,1237663783120339167,19.10977,17.31515,16.46322,16.05278,15.69245,0.1185445
6611,1237654952674001017,18.84617,17.54375,17.077170000000002,16.851370000000003,16.71455,0.15824520000000003
37289,1237665533326328068,19.24758,17.71172,16.86301,16.443360000000002,16.18006,0.1652501
18109,1237660345013174410,18.77713,17.5254,16.78269,16.3415,16.10274,0.1039725
15663,1237660614512869530,19.23885,18.21891,17.68584,17.34233,17.18453,0.1281032
34809,1237665367967203436,19.05276,17.84379,17.248170000000002,16.89065,16.74696,0.11634460000000002
4254,1237651715335389431,18.65606,16.62051,15.520420000000001,15.07453,14.71159,0.1350969
26912,1237662225696423963,19.05828,17.88387,17.21257,16.78931,16.57621,0.11164790000000001
551,1237648722323374353,19.64396,18.03369,17.120639999999998,16.70371,16.4062,0.1479505
38619,1237667253462696051,19.36463,18.10035,17.386110000000002,16.95469,16.693939999999998,0.16408270000000003
22903,1237660635445133531,18.41303,17.336660000000002,16.77848,16.42519,16.244889999999998,0.10901210000000001
7821,1237655465920037067,18.61841,16.7586,15.76989,15.34981,15.019039999999999,0.1033769
7260,1237655126081929399,19.25385,18.30094,17.65796,17.32261,17.079720000000002,0.16549270000000002
789,1237648721781850383,19.4339,18.02871,17.25394,16.818479999999997,16.495929999999998,0.1289662
17824,1237661149767008423,19.582,18.306620000000002,17.52201,17.05613,16.8003,0.1470154
8918,1237654028716343406,19.4552,18.29589,17.60986,17.298579999999998,16.97909,0.19404870000000002
9936,1237657875407306852,19.41176,17.92286,17.1529,16.70475,16.39122,0.1180827
42743,1237668495244525700,18.56314,16.610429999999997,15.600979999999998,15.15197,14.78081,0.10602160000000001
19465,1237661360769204414,18.41173,17.034270000000003,16.396639999999998,16.06515,15.84276,0.11653139999999998
164,1237648720686678231,19.21734,18.27869,17.567829999999997,17.18556,16.99607,0.1937813
34904,1237665550499840119,19.16712,17.5773,16.74501,16.31074,16.00737,0.1431061
16719,1237659148851806354,19.27153,18.03043,17.33834,16.95864,16.7041,0.14564820000000003
18028,1237660343926849613,18.67901,18.24438,18.0639,17.8763,17.8654,0.1526989
37454,1237661972794048631,19.22545,18.5903,18.121270000000003,17.86037,17.66047,0.24808260000000001
38910,1237665566074470628,20.03337,19.589270000000003,18.85847,18.553379999999997,18.24457,0.24910970000000002
21989,1237661872418455898,19.22869,18.11465,17.67197,17.36893,17.26229,0.11346480000000002
24531,1237661068172394666,19.80027,18.97204,18.64087,18.32795,18.320220000000003,0.1047691
41750,1237667549813211139,18.21604,17.4456,17.161929999999998,16.87303,16.84968,0.1231567
29498,1237664092898787500,19.40835,18.23793,17.552789999999998,17.16015,16.92619,0.1141853
47509,1237671126976757968,19.38035,18.488879999999998,17.92529,17.533910000000002,17.31964,0.20642649999999999
37397,1237667209981263937,19.06145,18.27046,17.97655,17.6702,17.61017,0.1133759
12051,1237658199660494896,19.23695,17.09962,16.02629,15.57916,15.1907,0.1089329
41278,1237667212129009736,18.811329999999998,17.50088,16.819670000000002,16.44618,16.1927,0.11657550000000001
41437,1237666407361740935,17.90429,16.73558,15.94072,15.49784,15.20292,0.10926480000000001
33164,1237665128021033040,18.194770000000002,17.456020000000002,17.12454,16.76891,16.80709,0.11620430000000001
11126,1237658607148859619,18.08721,17.17971,16.72485,16.40606,16.27891,0.10523489999999999
23632,1237662195066863754,19.42032,18.26315,17.64583,17.228089999999998,17.06961,0.1098958
33725,1237664879419261087,19.2161,17.968429999999998,17.20522,16.8061,16.52672,0.12416669999999999
48604,1237672836376887378,18.81501,17.17079,16.25149,15.792929999999998,15.425320000000001,0.101372
1425,1237651251511885872,19.14604,17.12521,16.08848,15.65654,15.30676,0.1231177
42351,1237667112261386354,18.94545,18.33745,18.20242,18.01195,18.12337,0.1073188
44222,1237667539081756807,20.03837,19.30142,18.83473,18.47392,18.50382,0.2074474
27805,1237661950249861303,19.1824,18.19069,17.66757,17.36008,17.107429999999997,0.154779
47791,1237674651002601734,19.36733,18.62335,18.29141,18.05419,17.995160000000002,0.1298918
49515,1237678433252343954,18.81251,17.239729999999998,16.3361,15.85866,15.519779999999999,0.10900080000000001
550,1237648722323177762,19.40786,18.343970000000002,17.78745,17.41204,17.259710000000002,0.13083
42725,1237666339724722222,19.93348,18.89494,18.52394,18.217,18.10434,0.11606459999999999
33310,1237663543683777010,19.00352,17.72433,17.089470000000002,16.68111,16.47403,0.11024919999999999
10165,1237655498133012640,19.493,18.41639,17.8233,17.413079999999997,17.17694,0.1013357
17468,1237659324418949265,18.95327,17.903129999999997,17.37591,17.0752,16.93081,0.1007655
8385,1237654600489697513,19.12518,17.708679999999998,16.94736,16.533179999999998,16.22745,0.1037097
38267,1237667549274177758,19.43766,18.05932,17.256520000000002,16.810589999999998,16.52241,0.13276770000000002
33175,1237661465983910091,19.32552,18.23968,17.72674,17.407339999999998,17.246470000000002,0.1455608
5820,1237654653100032122,19.369529999999997,18.1895,17.61756,17.199579999999997,16.98404,0.100418
41201,1237667211598430333,19.34838,18.1101,17.45564,17.03895,16.8073,0.10389010000000001
23369,1237659896173035789,18.47795,17.15607,16.39905,15.972679999999999,15.66721,0.1101378
6038,1237654653108027545,19.47239,18.25057,17.55402,17.204,16.95684,0.1589599
49139,1237674461491036401,19.44533,18.29947,17.69008,17.33541,17.147129999999997,0.15477639999999998
49556,1237671142556303514,19.109779999999997,18.00037,17.35686,16.9889,16.77309,0.15593579999999999
23870,1237661957221318738,19.24019,18.05423,17.3222,16.91895,16.67884,0.1410845
48855,1237678845572088266,18.916220000000003,17.23705,16.318360000000002,15.913089999999999,15.532729999999999,0.10055639999999999
33583,1237664131547070625,18.81951,17.78859,17.22625,16.88491,16.71858,0.11643389999999999
41915,1237667733964128395,18.72785,17.60689,16.85605,16.44922,16.21687,0.1665154
41945,1237667782813679839,18.568929999999998,16.79211,15.88696,15.43484,15.074810000000001,0.1026441
25857,1237662637988250187,19.76089,18.23757,17.407239999999998,16.965989999999998,16.7022,0.15044620000000003
12447,1237657627904770268,19.30363,18.04393,17.34573,16.94745,16.66105,0.13735029999999998
15106,1237658613052473404,18.842670000000002,17.77862,17.31885,16.97081,16.83031,0.10215389999999999
45095,1237668591335112791,19.608,19.02909,18.418029999999998,18.05941,17.84263,0.1579671
24206,1237662193452449870,19.353360000000002,18.23394,17.64128,17.26774,17.06701,0.1210191
19218,1237660669811687628,18.61009,16.72204,15.626220000000002,15.15748,14.769910000000001,0.1305849
1047,1237651250973376750,19.0388,17.32144,16.43347,16.005,15.663870000000001,0.11039539999999999
37159,1237664294755631360,18.758470000000003,17.47493,16.8235,16.48986,16.24669,0.1025029
14368,1237657612341870794,18.78073,17.60701,17.0399,16.71874,16.497239999999998,0.116256
19711,1237658493872570600,19.73402,17.84658,16.875729999999997,16.45125,16.12647,0.11203959999999999
33364,1237665530649313662,18.66658,17.46187,16.825670000000002,16.46033,16.2828,0.13388270000000002
43313,1237668585970073666,18.64519,17.21402,16.46596,16.03775,15.7418,0.11274939999999999
31210,1237663783675494480,19.221770000000003,18.44681,18.028370000000002,17.64469,17.53764,0.1804014
5996,1237651272970338421,19.32914,18.20046,17.47854,17.08204,16.86806,0.1483308
28584,1237662300843213362,19.44481,18.596510000000002,17.71866,17.247339999999998,16.95535,0.21870479999999998
25976,1237662306203468064,19.27884,18.260289999999998,17.68042,17.30082,17.10052,0.14033810000000002
34367,1237664289401208942,19.21717,17.6744,16.800910000000002,16.368470000000002,16.04045,0.1085087
20358,1237658803112378465,18.976129999999998,18.08888,17.65136,17.34211,17.19003,0.1057911
20223,1237661357005734016,19.39564,18.15385,17.67973,17.317220000000002,17.143320000000003,0.1007539
43707,1237667443508773010,18.66554,17.631429999999998,17.12574,16.7532,16.598779999999998,0.14899720000000002
1541,1237648720153936066,19.07469,17.68375,16.94068,16.53177,16.26653,0.10456010000000002
31665,1237665102750220464,18.89091,17.441860000000002,16.6954,16.29498,15.996379999999998,0.1085642
15417,1237658802033918047,19.098,17.81325,17.10543,16.71285,16.418429999999997,0.10673669999999999
32177,1237664672718848154,19.23337,17.23341,16.22505,15.776729999999999,15.43785,0.11451769999999999
12707,1237657595682095346,19.829420000000002,17.97264,17.17125,16.79542,16.523039999999998,0.1000262
15449,1237658802565939380,18.61145,17.750239999999998,17.16471,16.80424,16.65145,0.16303520000000002
48687,1237674366454202882,18.99182,17.32078,16.43477,15.952370000000002,15.66784,0.11138350000000001
16625,1237660583371604147,19.645970000000002,18.87988,18.333270000000002,17.97512,17.79485,0.17308189999999998
8124,1237655370367697015,19.2718,17.57914,16.66902,16.2452,15.926839999999999,0.124786
38738,1237667321638748360,19.151229999999998,17.83757,17.12892,16.75258,16.46441,0.11845270000000001
20114,1237661950265983135,19.00816,18.0696,17.66828,17.38411,17.307389999999998,0.1060114
4734,1237654030324072581,19.08305,17.66899,16.92306,16.53616,16.24912,0.1235175
10356,1237655368758067347,19.06847,18.12594,17.6857,17.37997,17.263920000000002,0.11419539999999999
22567,1237661971189203091,18.18394,16.0526,15.00547,14.57066,14.197370000000001,0.1069809
35305,1237665026519793792,19.009220000000003,17.86555,17.3834,17.08004,16.90064,0.1056184
48422,1237667911664271430,19.520329999999998,18.62086,18.16933,17.86113,17.78839,0.10736580000000001
28980,1237664295297417251,18.93296,17.87581,17.27971,16.85599,16.65233,0.11805170000000001
23962,1237661958835667242,18.3639,16.98013,16.30324,15.92951,15.65444,0.1035881
8208,1237655130381025406,18.60875,16.78472,15.88613,15.482120000000002,15.157160000000001,0.1071948
27802,1237661950246912168,19.056739999999998,17.277279999999998,16.31449,15.879420000000001,15.50646,0.1088171
3854,1237652948533641326,19.14777,17.87939,17.24455,16.856460000000002,16.6374,0.1384515
5994,1237651272969748613,19.42486,18.296879999999998,17.7196,17.31032,17.122729999999997,0.1207022
35455,1237665227846058007,19.27664,17.547179999999997,16.58265,16.1788,15.85699,0.12770109999999998
2526,1237652899135094862,19.14786,18.16873,17.69219,17.3523,17.29859,0.14994620000000003
26753,1237661852019261645,19.40353,18.465339999999998,17.964979999999997,17.655920000000002,17.539179999999998,0.15405479999999996
5724,1237655107288629456,18.84451,17.339560000000002,16.397560000000002,15.94372,15.59175,0.1316868
8271,1237655107301474415,18.85557,17.66388,16.802529999999997,16.3739,16.10533,0.1966095
8123,1237655370367631501,19.15321,18.0889,17.627879999999998,17.300810000000002,17.28036,0.12273060000000001
24193,1237662193447927913,19.671979999999998,17.94753,17.14658,16.79337,16.541710000000002,0.11361500000000001
5458,1237651538725306673,19.49344,18.15803,17.44964,17.04049,16.76497,0.10728170000000001
3906,1237653441375436910,18.90129,17.697029999999998,17.05603,16.66132,16.39762,0.122028
23659,1237661070861992146,18.846729999999997,17.97014,17.74118,17.50091,17.53751,0.1103392
1291,1237651191896211607,19.22529,17.24693,16.23987,15.79469,15.44369,0.11178980000000001
2456,1237650797292683415,19.82086,19.103379999999998,18.87281,18.55625,18.58065,0.11030730000000001
39222,1237667448884822135,19.32217,18.247770000000003,17.56109,17.20533,16.97541,0.16292320000000002
23617,1237662195062407345,19.125339999999998,17.85661,17.16122,16.797520000000002,16.55153,0.13212290000000002
